,file,artist,genre,style
10126,Realism/ivan-shishkin_mast-tree-grove-1897.jpg,10,8,12
10127,Baroque/rembrandt_portrait-of-the-dortrecht-merchant-jacob-trip.jpg,20,6,3
10128,Romanticism/ivan-aivazovsky_bay-of-naples-1845.jpg,9,4,13
10129,Impressionism/claude-monet_rocks-at-belle-ile-port-domois.jpg,4,4,7
10130,Baroque/rembrandt_two-thatched-cottages-with-figures-at-the-window.jpg,20,4,3
10131,Impressionism/camille-pissarro_potato-harvest-1885.jpg,2,2,7
10132,Realism/john-singer-sargent_betty-wertheimer.jpg,11,6,12
10133,Realism/ilya-repin_wounded-man-1913.jpg,8,6,12
10134,Romanticism/gustave-dore_destruction-at-damascus-of-the-army-of-conrad-iii-of-germany.jpg,7,3,13
10135,Impressionism/childe-hassam_dexter-s-garden.jpg,3,4,7
10136,Northern_Renaissance/albrecht-durer_st-sebastian-at-the-column-1499.jpg,0,7,9
10137,Realism/ivan-shishkin_on-the-shore-of-the-gulf-of-finland-udrias-near-narva-1889.jpg,10,4,12
10138,Expressionism/pyotr-konchalovsky_sevilla-matador-1910.jpg,18,8,5
10139,Symbolism/nicholas-roerich_gompa-1932.jpg,14,4,14
10140,Impressionism/camille-pissarro_boulevard-montmartre-afternoon-sunlight-1897.jpg,2,1,7
10141,Realism/john-singer-sargent_mrs-jacob-wandell-1888.jpg,11,6,12
10142,Realism/boris-kustodiev_waiter-1922.jpg,1,6,12
10143,Post_Impressionism/vincent-van-gogh_carriage-drawn-by-a-horse(1).jpg,22,8,11
10144,Impressionism/eugene-boudin_beach-at-trouville-1893.jpg,6,4,7
10145,Impressionism/camille-pissarro_afternoon-the-dunquesne-basin-dieppe-low-tide-1902.jpg,2,1,7
10146,Romanticism/gustave-dore_achan-is-stoned-to-death.jpg,7,7,13
10147,Impressionism/childe-hassam_old-house-and-garden-east-hampton.jpg,3,4,7
10148,Baroque/rembrandt_lot-and-his-family-leaving-sodom-1655.jpg,20,8,3
10149,Symbolism/nicholas-roerich_himalayas-1939.jpg,14,4,14
10150,Symbolism/nicholas-roerich_sunset-1931.jpg,14,4,14
10151,Impressionism/claude-monet_camille-on-the-beach-1871.jpg,4,6,7
10152,Art_Nouveau_Modern/raphael-kirchner_dolly-sister.jpg,19,6,2
10153,Impressionism/claude-monet_cliff-at-dieppe.jpg,4,4,7
10154,Realism/ilya-repin_portrait-of-vasily-kirillovich-syutayev-1882.jpg,8,6,12
10155,Naive_Art_Primitivism/marc-chagall_the-vision-of-ezekiel-ezekiel-i-4-14.jpg,12,7,8
10156,Symbolism/nicholas-roerich_manjusri-cell-mongolia.jpg,14,4,14
10157,Post_Impressionism/salvador-dali_the-garden-at-lyane.jpg,21,4,11
10158,Realism/pyotr-konchalovsky_still-life-currants-on-a-sieve-1955.jpg,18,9,12
10159,Impressionism/edgar-degas_dancer-posing-1878.jpg,5,2,7
10160,Art_Nouveau_Modern/boris-kustodiev_autumn-1924.jpg,1,1,2
10161,Impressionism/pierre-auguste-renoir_summer-landscape-1875.jpg,17,4,7
10162,Northern_Renaissance/albrecht-durer_man-of-sorrows-by-the-column-engraved-passion-1509.jpg,0,7,9
10163,Expressionism/martiros-saryan_portrait-of-mathematics-artashes-shahinyan-1960.jpg,13,6,5
10164,Post_Impressionism/vincent-van-gogh_rocky-ground-at-montmajour.jpg,22,8,11
10165,Cubism/marc-chagall_cows-over-vitebsk-1966.jpg,12,1,4
10166,Impressionism/pierre-auguste-renoir_lighthouse-and-fort-carre-antibes-1916.jpg,17,1,7
10167,Impressionism/claude-monet_norway-sandviken-village-in-the-snow.jpg,4,4,7
10168,Impressionism/pierre-auguste-renoir_girl-wiping-her-feet.jpg,17,2,7
10169,Post_Impressionism/pyotr-konchalovsky_bridge-in-abramtsevo-1911.jpg,18,4,11
10170,Realism/ivan-shishkin_forest-stream-4.jpg,10,4,12
10171,Realism/vincent-van-gogh_quayside-with-ships-in-antwerp-1885.jpg,22,4,12
10172,Romanticism/gustave-dore_don-quixote-98.jpg,7,3,13
10173,Impressionism/pierre-auguste-renoir_the-canoeist-s-luncheon-1880.jpg,17,2,7
10174,Symbolism/nicholas-roerich_maitreya-1932-3.jpg,14,7,14
10175,Post_Impressionism/paul-cezanne_still-life-with-plaster-cupid-1895.jpg,16,9,11
10176,Post_Impressionism/paul-cezanne_medan-chateau-and-village-1885.jpg,16,4,11
10177,Romanticism/gustave-dore_the-ark-is-returned-to-beth-shemesh.jpg,7,7,13
10178,Impressionism/pierre-auguste-renoir_young-woman-in-a-straw-hat-1884.jpg,17,6,7
10179,Impressionism/childe-hassam_twilight-aka-le-crepuscule.jpg,3,2,7
10180,Post_Impressionism/vincent-van-gogh_wheat-fields-1890.jpg,22,8,11
10181,Art_Nouveau_Modern/raphael-kirchner_deadly-sins-3.jpg,19,5,2
10182,Pointillism/camille-pissarro_young-peasant-at-her-toilette-1888.jpg,2,6,10
10183,Northern_Renaissance/albrecht-durer_the-nativity-1511.jpg,0,7,9
10184,Realism/salvador-dali_study-for-the-battle-of-tetuan-1.jpg,21,8,12
10185,Naive_Art_Primitivism/marc-chagall_noah-receives-the-order-to-build-the-ark-1931.jpg,12,7,8
10186,Symbolism/nicholas-roerich_fog-in-the-mountains-1945.jpg,14,4,14
10187,Baroque/rembrandt_christ-crowned-with-thorns.jpg,20,7,3
10188,Naive_Art_Primitivism/marc-chagall_clarity-to-each-other-1985.jpg,12,2,8
10189,Impressionism/camille-pissarro_rue-saint-honore-afternoon-rain-effect-1897.jpg,2,1,7
10190,Impressionism/camille-pissarro_the-fields-of-eragny-the-apple-tree-1894.jpg,2,4,7
10191,Post_Impressionism/martiros-saryan_bouquet-of-flowers-1946.jpg,13,9,11
10192,Realism/boris-kustodiev_portrait-of-y-e-kustodieva-1920.jpg,1,6,12
10193,Realism/pyotr-konchalovsky_twilight-apples-1930.jpg,18,4,12
10194,Art_Nouveau_Modern/nicholas-roerich_saviour-almighty-and-saints-1906.jpg,14,7,2
10195,Post_Impressionism/vincent-van-gogh_drawbridge-with-walking-couple-1888(1).jpg,22,8,11
10196,Baroque/rembrandt_portrait-of-a-seated-woman.jpg,20,6,3
10197,Naive_Art_Primitivism/marc-chagall_selifan.jpg,12,3,8
10198,Impressionism/childe-hassam_up-the-avenue-from-thirty-fourth-street.jpg,3,1,7
10199,Post_Impressionism/pyotr-konchalovsky_portrait-of-the-composer-sergei-prokofiev-1934.jpg,18,6,11
10200,Romanticism/ivan-aivazovsky_columbus-sailing-from-palos-1892.jpg,9,4,13
10201,Realism/vincent-van-gogh_orphan-man-with-cap-eating-1882.jpg,22,8,12
10202,Impressionism/eugene-boudin_the-inner-port-of-trouville-at-low-tide.jpg,6,4,7
10203,Northern_Renaissance/albrecht-durer_willibald-pirckheimer-1524.jpg,0,6,9
10204,Impressionism/pierre-auguste-renoir_cagnes-landscape-1908-1.jpg,17,4,7
10205,Post_Impressionism/paul-cezanne_still-life-with-water-jug-1893.jpg,16,9,11
10206,Impressionism/edgar-degas_portrait-of-a-young-woman.jpg,5,6,7
10207,Realism/vincent-van-gogh_peasant-with-sickle-seen-from-the-back-1885-5.jpg,22,8,12
10208,Romanticism/gustave-dore_hop-o-my-thumb-climbs-to-the-top-of-a-tall-tree-to-see-what-he-can-see.jpg,7,3,13
10209,Realism/ivan-shishkin_overgrown-pond-1884.jpg,10,4,12
10210,Symbolism/nicholas-roerich_study-of-women-carrying-goods-1919.jpg,14,8,14
10211,Cubism/pablo-picasso_punchinello-with-guitar-1920.jpg,15,2,4
10212,Realism/john-singer-sargent_conrad-and-reine-ormand-1906.jpg,11,6,12
10213,Post_Impressionism/vincent-van-gogh_head-of-a-man(1).jpg,22,8,11
10214,Realism/vincent-van-gogh_still-life-with-two-sacks-and-a-bottle-1884.jpg,22,9,12
10215,Post_Impressionism/vincent-van-gogh_garden-with-flowers-1888(1).jpg,22,8,11
10216,Impressionism/claude-monet_pine-trees-cap-d-antibes.jpg,4,4,7
10217,Realism/ilya-repin_portrait-of-the-composer-anatoly-konstantinovich-lyadov-1902.jpg,8,6,12
10218,Cubism/pyotr-konchalovsky_mount-cassis-1913.jpg,18,4,4
10219,Realism/john-singer-sargent_a-street-in-venice.jpg,11,2,12
10220,Symbolism/nicholas-roerich_palden-lhamo-1932.jpg,14,4,14
10221,Northern_Renaissance/albrecht-durer_the-lamentation-for-christ-1510.jpg,0,7,9
10222,Symbolism/nicholas-roerich_madonna-oriflamma-1932.jpg,14,7,14
10223,Impressionism/camille-pissarro_seated-peasant-woman-crunching-an-apple.jpg,2,2,7
10224,Naive_Art_Primitivism/marc-chagall_already-been-old-joshua-brings-together-the-israelites-and-recalls-of-the-favor-which-the-lord.jpg,12,7,8
10225,Realism/ivan-shishkin_last-rays-1865.jpg,10,4,12
10226,Naive_Art_Primitivism/marc-chagall_aaron-in-front-of-the-golden-candlestick-with-seven-branches-executed-as-prescribed-by-lord.jpg,12,7,8
10227,Symbolism/nicholas-roerich_sissu-lahaul-1932.jpg,14,4,14
10228,Symbolism/nicholas-roerich_view-of-kangchenjunga-from-turpindar.jpg,14,4,14
10229,Impressionism/pierre-auguste-renoir_portrait-of-a-young-girl-1887.jpg,17,6,7
10230,Impressionism/eugene-boudin_the-rocks-at-saint-vaast-la-hougue-1892.jpg,6,4,7
10231,Naive_Art_Primitivism/marc-chagall_illustration-for-literary-review-shtrom-heftn-1923-2.jpg,12,3,8
10232,Post_Impressionism/vincent-van-gogh_daubigny-s-garden-1890-2(1).jpg,22,4,11
10233,Impressionism/camille-pissarro_the-effect-of-snow-sunset-eragny-1895.jpg,2,4,7
10234,Symbolism/nicholas-roerich_kuan-yin-1933.jpg,14,7,14
10235,Impressionism/pierre-auguste-renoir_landscape-5.jpg,17,4,7
10236,Post_Impressionism/vincent-van-gogh_belvedere-overlooking-montmartre-1886(1).jpg,22,1,11
10237,Realism/ilya-repin_zaporozhets.jpg,8,6,12
10238,Post_Impressionism/paul-cezanne_still-life-with-oranges-1900.jpg,16,9,11
10239,Cubism/pyotr-konchalovsky_cassis-the-ship-1913.jpg,18,8,4
10240,Expressionism/marc-chagall_nude-lying-down-1914.jpg,12,5,5
10241,Post_Impressionism/vincent-van-gogh_madame-roulin-rocking-the-cradle-a-lullaby-1889.jpg,22,6,11
10242,Impressionism/edgar-degas_study-for-semiramis-building-babylon-1861.jpg,5,8,7
10243,Impressionism/childe-hassam_marche-st-pierre-montmartre.jpg,3,1,7
10244,Expressionism/martiros-saryan_the-day-1917.jpg,13,4,5
10245,Post_Impressionism/vincent-van-gogh_pine-trees-seen-against-the-wall-of-the-asylum-1889.jpg,22,8,11
10246,Impressionism/claude-monet_church-at-varengeville-morning-1882.jpg,4,4,7
10247,Impressionism/eugene-boudin_trouville-fish-market-1875.jpg,6,2,7
10248,Post_Impressionism/vincent-van-gogh_le-moulin-de-la-gallette-1887.jpg,22,1,11
10249,Symbolism/nicholas-roerich_study-of-mountains-1931.jpg,14,4,14
10250,Impressionism/pierre-auguste-renoir_ambroise-vollard-1908.jpg,17,6,7
10251,Impressionism/pierre-auguste-renoir_the-piazza-san-marco-1881.jpg,17,1,7
10252,Symbolism/nicholas-roerich_hidden-treasure-1947.jpg,14,4,14
10253,Symbolism/nicholas-roerich_pir-panjal-1925-2.jpg,14,4,14
10254,Realism/vincent-van-gogh_people-in-the-studio-1883.jpg,22,8,12
10255,Abstract_Expressionism/salvador-dali_study-for-christ-of-st-john-of-the-cross-1951.jpg,21,8,0
10256,Baroque/rembrandt_the-adoration-of-the-shepherds-fragment-1646.jpg,20,7,3
10257,Naive_Art_Primitivism/marc-chagall_elijah-resurrects-the-son-of-the-widow-of-zarephath-i-kings-xvii-17-22.jpg,12,7,8
10258,Post_Impressionism/paul-cezanne_pine-tree-in-the-arc-valley.jpg,16,4,11
10259,Symbolism/martiros-saryan_ararat-and-saint-hripsime-church-1945.jpg,13,4,14
10260,Baroque/rembrandt_portrait-of-an-old-woman-1.jpg,20,6,3
10261,Impressionism/edgar-degas_two-dancers-in-the-studio-dance-school.jpg,5,2,7
10262,Realism/vincent-van-gogh_sorrowing-woman-1887.jpg,22,8,12
10263,Art_Nouveau_Modern/nicholas-roerich_fiery-furnace-1905.jpg,14,2,2
10264,Realism/ilya-repin_the-road-from-montmartre-in-paris-1876.jpg,8,4,12
10265,Naive_Art_Primitivism/marc-chagall_disrobing-her-with-his-own-hand-1948.jpg,12,3,8
10266,Expressionism/pyotr-konchalovsky_portrait-of-director-vsevolod-emilievich-meyerhold-1938.jpg,18,6,5
10267,Art_Nouveau_Modern/boris-kustodiev_two-merchant-s-wifes-1913.jpg,1,6,2
10268,Impressionism/claude-monet_saint-lazare-gare-normandy-train.jpg,4,1,7
10269,Expressionism/martiros-saryan_construction-of-bridge-1933.jpg,13,2,5
10270,Realism/vincent-van-gogh_four-people-on-a-bench-1882(1).jpg,22,2,12
10271,Realism/pyotr-konchalovsky_still-life-capercaillie-1939.jpg,18,9,12
10272,Post_Impressionism/vincent-van-gogh_boulevard-de-clichy-1887(1).jpg,22,1,11
10273,Romanticism/gustave-dore_crucified-man.jpg,7,3,13
10274,Realism/vincent-van-gogh_torso-of-venus-1887-2.jpg,22,8,12
10275,Impressionism/edgar-degas_after-the-bath-4.jpg,5,5,7
10276,Impressionism/pierre-auguste-renoir_landscape-with-red-roofs.jpg,17,1,7
10277,Impressionism/camille-pissarro_the-market-in-gisors-1887.jpg,2,2,7
10278,Cubism/paul-cezanne_bibemus-quarry-1.jpg,16,4,4
10279,Realism/vincent-van-gogh_peasant-woman-kneeling-seen-from-the-back-1885.jpg,22,8,12
10280,Romanticism/gustave-dore_the-burial-of-sarah-1866-1.jpg,7,7,13
10281,Impressionism/claude-monet_portrait-of-eugenie-graff-madame-paul-1882.jpg,4,6,7
10282,Realism/pierre-auguste-renoir_the-artist-s-mother-1860.jpg,17,6,12
10283,Analytical_Cubism/pablo-picasso_harlequin-s-family-1908.jpg,15,2,1
10284,Impressionism/edgar-degas_two-dancers-1.jpg,5,2,7
10285,Northern_Renaissance/albrecht-durer_joachim-and-the-angel-from-the-life-of-the-virgin-1511.jpg,0,7,9
10286,Realism/pyotr-konchalovsky_landscape-a-field-1921.jpg,18,4,12
10287,Impressionism/pierre-auguste-renoir_the-little-fishergirl-1879.jpg,17,6,7
10288,Expressionism/marc-chagall_peasant-life-the-stable-night-man-with-whip-1917.jpg,12,2,5
10289,Expressionism/salvador-dali_madonna-1.jpg,21,7,5
10290,Realism/ilya-repin_makar-simak-plastun.jpg,8,6,12
10291,Cubism/pablo-picasso_scenes-of-bullfighting-1945.jpg,15,8,4
10292,Realism/pyotr-konchalovsky_yenisei-1951-1.jpg,18,4,12
10293,Impressionism/claude-monet_rocks-at-belle-ile.jpg,4,4,7
10294,Art_Nouveau_Modern/nicholas-roerich_pantokrator-1909.jpg,14,7,2
10295,Post_Impressionism/paul-cezanne_the-trees-of-jas-de-bouffan-in-spring.jpg,16,4,11
10296,Impressionism/claude-monet_the-hut-at-trouville-low-tide-1881.jpg,4,4,7
10297,Expressionism/salvador-dali_velazquez-and-a-figure.jpg,21,6,5
10298,Impressionism/eugene-boudin_the-harbor-at-deauville-1896.jpg,6,4,7
10299,Expressionism/pyotr-konchalovsky_portrait-of-girl-sitting-on-a-colorful-carpet-with-the-toys-kamushka-benediktova-1931.jpg,18,6,5
10300,Analytical_Cubism/pablo-picasso_a-glass-1911.jpg,15,9,1
10301,Impressionism/childe-hassam_brittany-peasant-at-the-pardon.jpg,3,6,7
10302,Realism/ivan-shishkin_oak-grove-in-a-gray-day-1873.jpg,10,4,12
10303,Realism/ivan-shishkin_grove-by-the-pond-preobrazhenskoye-1896.jpg,10,4,12
10304,Impressionism/pierre-auguste-renoir_rocks-at-l-estaque-1882.jpg,17,4,7
10305,Realism/vincent-van-gogh_people-walking-on-the-beach-1882.jpg,22,8,12
10306,Post_Impressionism/vincent-van-gogh_portrait-of-the-postman-joseph-roulin-1889-1.jpg,22,6,11
10307,Realism/ivan-shishkin_oak-on-the-shore-of-the-gulf-of-finland-1857.jpg,10,8,12
10308,Realism/ilya-repin_ukrainian-peasant-1880.jpg,8,6,12
10309,Impressionism/claude-monet_weeping-willow-1922.jpg,4,4,7
10310,Post_Impressionism/vincent-van-gogh_enclosed-field-with-a-sower-in-the-rain-1889(1).jpg,22,4,11
10311,Naive_Art_Primitivism/marc-chagall_clown-in-love-1963.jpg,12,2,8
10312,Expressionism/pablo-picasso_family-of-acrobats-with-monkey-1905.jpg,15,2,5
10313,Realism/pierre-auguste-renoir_portrait-of-henry-bernstein.jpg,17,6,12
10314,Expressionism/pyotr-konchalovsky_leningrad-bank-bridge-1931.jpg,18,8,5
10315,Art_Nouveau_Modern/raphael-kirchner_all-healing-7.jpg,19,2,2
10316,Impressionism/pierre-auguste-renoir_still-life-with-apples-and-almonds.jpg,17,9,7
10317,Realism/vincent-van-gogh_man-with-rake-1883.jpg,22,8,12
10318,Impressionism/edgar-degas_jockeys-in-the-rain-1886.jpg,5,2,7
10319,Impressionism/edgar-degas_dancer.jpg,5,2,7
10320,Realism/vincent-van-gogh_weaver-1884-4.jpg,22,2,12
10321,Impressionism/claude-monet_the-cour-d-albane.jpg,4,1,7
10322,Realism/ivan-shishkin_bee-families-1884.jpg,10,4,12
10323,Impressionism/claude-monet_lane-in-normandy.jpg,4,4,7
10324,Post_Impressionism/vincent-van-gogh_landscape-with-olive-tree-and-mountains-in-the-background-1888.jpg,22,8,11
10325,Northern_Renaissance/albrecht-durer_the-adoration-of-the-magi.jpg,0,7,9
10326,Realism/john-singer-sargent_portrait-of-daniel-j-nolan-1917.jpg,11,6,12
10327,Realism/ivan-shishkin_edge-of-the-forest-1890.jpg,10,4,12
10328,Impressionism/camille-pissarro_street-snow-effect-1872.jpg,2,4,7
10329,Realism/boris-kustodiev_portrait-of-lyubov-borgman-1915.jpg,1,6,12
10330,Impressionism/edgar-degas_study-for-the-fourteen-year-old-little-dancer-1881.jpg,5,8,7
10331,Impressionism/claude-monet_rocks-on-the-mediterranean-coast.jpg,4,4,7
10332,Realism/boris-kustodiev_portrait-of-peter-kapitza-and-nikolai-semyonov-1921.jpg,1,6,12
10333,Northern_Renaissance/albrecht-durer_male-and-female-nudes-1516.jpg,0,5,9
10334,Art_Nouveau_Modern/nicholas-roerich_and-we-see-1922.jpg,14,7,2
10335,Impressionism/claude-monet_green-park-in-london.jpg,4,2,7
10336,Northern_Renaissance/albrecht-durer_portrait-of-captain-felix-hungersperg-kneeling.jpg,0,6,9
10337,Impressionism/edgar-degas_two-dancers-on-a-bench.jpg,5,2,7
10338,Impressionism/pierre-auguste-renoir_woman-with-a-white-jabot-1880.jpg,17,6,7
10339,Romanticism/ivan-aivazovsky_venice-1870.jpg,9,1,13
10340,Impressionism/eugene-boudin_the-ferry-at-plougastel.jpg,6,2,7
10341,Impressionism/claude-monet_seascape-1.jpg,4,4,7
10342,Post_Impressionism/vincent-van-gogh_man-with-scythe-in-wheat-field-1890.jpg,22,8,11
10343,Symbolism/nicholas-roerich_sunset-1933.jpg,14,4,14
10344,Impressionism/john-singer-sargent_a-spanish-interior.jpg,11,2,7
10345,Naive_Art_Primitivism/marc-chagall_over-vitebesk-1914.jpg,12,1,8
10346,Realism/vincent-van-gogh_peasant-woman-head-7.jpg,22,8,12
10347,Post_Impressionism/vincent-van-gogh_plaster-statuette-1886-1.jpg,22,8,11
10348,Impressionism/edgar-degas_diego-martelli-1879-1.jpg,5,6,7
10349,Expressionism/martiros-saryan_mountainous-march-of-armenian-units-1933.jpg,13,2,5
10350,Realism/ivan-shishkin_at-the-top-of-the-ai-petri-1879.jpg,10,8,12
10351,Post_Impressionism/paul-cezanne_large-bathers.jpg,16,2,11
10352,Impressionism/claude-monet_rocks-at-port-coton-the-lion-rock-1886.jpg,4,4,7
10353,Impressionism/camille-pissarro_the-market.jpg,2,2,7
10354,Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,17,4,7
10355,Impressionism/claude-monet_the-old-tree-sunlight-on-the-petit-cruese.jpg,4,4,7
10356,Realism/ilya-repin_portrait-of-count-k-n-palen-1903.jpg,8,6,12
10357,Northern_Renaissance/albrecht-durer_my-agnes-1494.jpg,0,6,9
10358,Realism/john-singer-sargent_auguste-rodin-1884.jpg,11,6,12
10359,Expressionism/marc-chagall_the-old-jew-1912.jpg,12,6,5
10360,Impressionism/john-singer-sargent_the-dead-sea-1905.jpg,11,4,7
10361,Impressionism/pierre-auguste-renoir_still-life-with-figs.jpg,17,9,7
10362,Symbolism/nicholas-roerich_nagarjuna-conqueror-of-the-serpent-1925.jpg,14,7,14
10363,Art_Nouveau_Modern/nicholas-roerich_cross-on-the-truvor-mound-1903.jpg,14,4,2
10364,Impressionism/camille-pissarro_landscape-near-louveciennes-2-1870.jpg,2,4,7
10365,Naive_Art_Primitivism/marc-chagall_elijah-is-taken-to-heaven-1956.jpg,12,7,8
10366,Impressionism/claude-monet_the-beach-at-sainte-adresse.jpg,4,4,7
10367,Naive_Art_Primitivism/marc-chagall_being-asleep-in-the-desert-where-he-had-retired-to-wait-for-the-death-elijah-has-been-awakened.jpg,12,7,8
10368,Art_Nouveau_Modern/nicholas-roerich_sea-1919.jpg,14,8,2
10369,Romanticism/ivan-aivazovsky_view-on-crimea.jpg,9,4,13
10370,Art_Nouveau_Modern/raphael-kirchner_greek-girls-3.jpg,19,6,2
10371,Impressionism/edgar-degas_dancer-on-stage-1.jpg,5,2,7
10372,Realism/boris-kustodiev_portrait-of-d-f-bogoslovsky-1900.jpg,1,6,12
10373,Impressionism/pierre-auguste-renoir_girl-with-a-red-hair-ribbon-1891.jpg,17,6,7
10374,Romanticism/gustave-dore_saladin.jpg,7,3,13
10375,Post_Impressionism/vincent-van-gogh_wheat-field-with-cypresses-1889.jpg,22,4,11
10376,Realism/ivan-shishkin_edge-of-the-forest-1892.jpg,10,4,12
10377,Realism/pyotr-konchalovsky_portrait-of-akulina-maximovna-kopaneva-1906.jpg,18,6,12
10378,Realism/vincent-van-gogh_portrait-of-vincent-van-gogh-the-artist-s-grandfather-1881.jpg,22,6,12
10379,Post_Impressionism/vincent-van-gogh_terrace-in-the-luxembourg-garden-1886.jpg,22,4,11
10380,Naive_Art_Primitivism/marc-chagall_esther-1960.jpg,12,7,8
10381,Symbolism/salvador-dali_et-posuerunt-eum-in-monumento-mark-15-46-1964.jpg,21,7,14
10382,Symbolism/nicholas-roerich_maitreya-1932-1.jpg,14,7,14
10383,Expressionism/salvador-dali_study-of-a-female-nude.jpg,21,8,5
10384,Realism/vincent-van-gogh_head-of-a-woman-17.jpg,22,6,12
10385,Impressionism/john-singer-sargent_val-d-aosta-purtud-1909.jpg,11,4,7
10386,Post_Impressionism/pyotr-konchalovsky_landscape-with-the-moon-bolshaya-sadovaya-1931.jpg,18,1,11
10387,Realism/vincent-van-gogh_peasant-woman-stooping-with-spade-possibly-digging-up-carrots.jpg,22,8,12
10388,Cubism/pablo-picasso_a-driade-nude-in-the-forest-1908.jpg,15,5,4
10389,Romanticism/gustave-dore_pantagruel.jpg,7,3,13
10390,Realism/ilya-repin_portrait-of-vera-repina-1925.jpg,8,6,12
10391,Impressionism/claude-monet_grainstacks-at-giverny-sunset.jpg,4,4,7
10392,Impressionism/john-singer-sargent_rehearsal-of-the-pas-de-loup-orchestra-at-the-cirque-d-hiver-1878.jpg,11,2,7
10393,Realism/ilya-repin_old-farmer-1885.jpg,8,6,12
10394,Romanticism/gustave-dore_st-paulshipwrecked.jpg,7,7,13
10395,Impressionism/childe-hassam_a-street-in-denia-spain.jpg,3,2,7
10396,Post_Impressionism/vincent-van-gogh_orchard-and-house-with-orange-roof-1888-1.jpg,22,8,11
10397,Naive_Art_Primitivism/marc-chagall_the-clown-musician-1957.jpg,12,2,8
10398,Post_Impressionism/pyotr-konchalovsky_peterhof-marley-1931.jpg,18,4,11
10399,Romanticism/ivan-aivazovsky_view-of-constantinople-by-evening-light-1846.jpg,9,1,13
10400,Post_Impressionism/pyotr-konchalovsky_temple-of-myrrh-bearers-1928.jpg,18,1,11
10401,Impressionism/pierre-auguste-renoir_the-little-reader.jpg,17,6,7
10402,Realism/vincent-van-gogh_fish-drying-barn-1882(1).jpg,22,1,12
10403,Post_Impressionism/vincent-van-gogh_peasant-woman-digging-1890.jpg,22,8,11
10404,Post_Impressionism/paul-cezanne_still-life-with-apples-and-fruit-bowl-1882.jpg,16,9,11
10405,Impressionism/childe-hassam_listening-to-the-orchard-oriole.jpg,3,4,7
10406,Impressionism/camille-pissarro_kensington-gardens-london-1890.jpg,2,1,7
10407,Impressionism/camille-pissarro_view-of-eragny-1895.jpg,2,4,7
10408,Symbolism/nicholas-roerich_saint-nicholas-1914-1.jpg,14,7,14
10409,Impressionism/camille-pissarro_pont-neuf-fog-1902.jpg,2,1,7
10410,Impressionism/pierre-auguste-renoir_young-girl-with-a-basket-of-flowers-1888.jpg,17,6,7
10411,Post_Impressionism/vincent-van-gogh_the-raising-of-lazarus-after-rembrandt-1890.jpg,22,7,11
10412,Symbolism/nicholas-roerich_sanctuaries-1924-1.jpg,14,1,14
10413,Impressionism/pierre-auguste-renoir_seated-bather-in-a-landscape-1900.jpg,17,5,7
10414,Realism/john-singer-sargent_senator-calvin-brice-1898.jpg,11,6,12
10415,Realism/martiros-saryan_april-1947.jpg,13,4,12
10416,Impressionism/edgar-degas_eugene-manet-1874.jpg,5,6,7
10417,Post_Impressionism/vincent-van-gogh_view-of-saintes-maries-with-church-and-ramparts-1888.jpg,22,8,11
10418,Pointillism/camille-pissarro_flock-of-sheep-in-a-field-after-the-harvest-1889.jpg,2,2,10
10419,Impressionism/claude-monet_the-pointe-du-petit-ailly.jpg,4,4,7
10420,Naive_Art_Primitivism/pablo-picasso_landscape-1928.jpg,15,4,8
10421,Romanticism/gustave-dore_the-departure.jpg,7,3,13
10422,Symbolism/nicholas-roerich_sunset-near-shekar-1928.jpg,14,4,14
10423,Realism/vincent-van-gogh_man-with-a-sack-of-wood-1881.jpg,22,8,12
10424,Realism/ivan-shishkin_wind-fallen-trees-1888.jpg,10,4,12
10425,Symbolism/nicholas-roerich_giants-of-lahaul-1931.jpg,14,4,14
10426,Realism/pyotr-konchalovsky_house-in-knobs-1933.jpg,18,4,12
10427,Analytical_Cubism/pablo-picasso_woman-with-guitar.jpg,15,2,1
10428,Naive_Art_Primitivism/marc-chagall_moses-and-the-burning-bush-1966.jpg,12,7,8
10429,Impressionism/pierre-auguste-renoir_head-of-a-little-girl-in-profile-1901.jpg,17,6,7
10430,Realism/john-singer-sargent_mrs-william-crowninshield-endicott.jpg,11,6,12
10431,Baroque/rembrandt_nude-man-seated-before-a-curtain-1646.jpg,20,5,3
10432,Romanticism/gustave-dore_orlando-furioso-4.jpg,7,3,13
10433,Art_Nouveau_Modern/raphael-kirchner_powder-of-ris-1911.jpg,19,5,2
10434,Realism/vincent-van-gogh_head-of-a-woman-8.jpg,22,6,12
10435,Realism/ilya-repin_portrait-of-e-g-mamontova-1879.jpg,8,6,12
10436,Romanticism/gustave-dore_dante-and-pope-adrian-v.jpg,7,3,13
10437,Baroque/rembrandt_a-nurse-and-an-eating-child.jpg,20,8,3
10438,Realism/boris-kustodiev_portrait-of-elizabeth-mikhailovna-botkina-1912.jpg,1,8,12
10439,Realism/ilya-repin_the-blond-portrait-of-tevashova-1898.jpg,8,6,12
10440,Symbolism/nicholas-roerich_morocco-1912.jpg,14,4,14
10441,Expressionism/pyotr-konchalovsky_the-bridge-of-the-apostles-in-venice.jpg,18,1,5
10442,Romanticism/gustave-dore_the-death-of-jezebel.jpg,7,7,13
10443,Impressionism/camille-pissarro_study-at-pontoise.jpg,2,4,7
